CDREDE;DE;CODMUN;MUN;CATEG;COD_ESC;TIPOESC;CODVINC;NOMESC;ENDESC;NUMESC;BAIESC;EMAIL;FONE1;ZONA;ENSINO INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO MÉDIO;EJA – ANOS INICIAS;EJA – ANOS FINAIS;EJA – ENSINO MEDIO
10316;CENTRO SUL;100;SAO PAULO;1;4601;8;NULL;JULIA COLLACO FRANCA PROFESSORA;ARLINDO VIEIRA PADRE;3443;JARDIM VERGUEIRO SACOMA;E004601A@EDUCACAO.SP.GOV.BR;23310717;1;0;25;0;543;0;0;0;0;0
10317;SUL 1;100;SAO PAULO;1;4583;8;NULL;LAIS AMARAL VICENTE PROFESSORA;TAQUACETUBA;214;VILA PARQUE JABAQUARA;E004583A@EDUCACAO.SP.GOV.BR;26588370;1;0;0;0;0;434;0;0;0;0
10317;SUL 1;100;SAO PAULO;1;4972;8;NULL;NIPO BRASILEIRA;NESTOR DOS SANTOS LIMA;182;JARDIM JAMAICA;E004972A@EDUCACAO.SP.GOV.BR;26588531;1;0;0;0;460;0;0;0;0;0
10317;SUL 1;100;SAO PAULO;1;5034;8;NULL;MARTINS PENA;RUA PROFESSOR PAULO MANGABEIRA ALBERNAZ;150;AMERICANOPOLIS;E005034A@EDUCACAO.SP.GOV.BR;26588636;1;0;0;0;0;841;834;0;0;0
10317;SUL 1;100;SAO PAULO;1;5204;8;NULL;KENNEDY PRESIDENTE;FRANCISCO PEIXOTO;54;VILA PIRAJUSSARA;E005204A@EDUCACAO.SP.GOV.BR;26588516;1;0;0;0;0;0;1190;0;0;258
10317;SUL 1;100;SAO PAULO;1;36286;8;NULL;LAURO PEREIRA TRAVASSOS PROFESSOR DOUTOR;RUA FREI FRANCISCO FERREIRA;128;VILA MISSIONARIA;E036286A@EDUCACAO.SP.GOV.BR;28684411;1;0;0;0;0;474;667;0;0;257
10317;SUL 1;100;SAO PAULO;1;39317;8;NULL;FRANCISCO BRASILIENSE FUSCO DOUTOR;JARACATIA;941;JARDIM UMARIZAL;E039317A@EDUCACAO.SP.GOV.BR;26588576;1;0;0;0;308;475;488;0;0;0
10317;SUL 1;100;SAO PAULO;1;477977;8;NULL;OCTAVIA CANDIDO DOS SANTOS;CANTANHEDE;SN;PIRAJUSSARA;E477977A@EDUCACAO.SP.GOV.BR;26588526;1;0;17;0;802;0;0;0;0;0
10317;SUL 1;100;SAO PAULO;1;478416;8;NULL;RUTH GUIMARAES BOTELHO;CARAIVA;253;JARDIM OLINDA;E478416A@EDUCACAO.SP.GOV.BR;26588721;1;0;0;0;657;0;0;0;0;0
10317;SUL 1;100;SAO PAULO;1;904824;8;NULL;YOLANDA BERNARDINI ROBERT PROFESSORA;FRANCISCO DE ALVARENGA;SN;JARDIM MIRIAM;E904824A@EDUCACAO.SP.GOV.BR;26588346;1;0;20;0;864;0;0;0;0;0
10317;SUL 1;100;SAO PAULO;1;923813;8;NULL;NAIR HIROKO KONNO HASHIMOTO PROFESSORA;JANUARIO DA CUNHA BARBOSA;221;JARDIM ELIZABETH;E923813A@EDUCACAO.SP.GOV.BR;26588356;1;0;16;0;871;0;0;0;0;0
10318;SUL 3;100;SAO PAULO;1;5332;8;NULL;ERNESTINO LOPES DA SILVA PROF;RUA MIGUEL ROCUMBACK;SN;COLONIA ZONA SUL;E005332A@EDUCACAO.SP.GOV.BR;59203932;1;0;0;0;557;0;0;0;0;0
10318;SUL 3;100;SAO PAULO;1;5393;8;NULL;JUVENTINA MARCONDES DOMINGUES DE CASTRO PROFA;HENRIQUE MUZZIO;233;JARDIM VARGINHA;E005393A@EDUCACAO.SP.GOV.BR;55268354;1;0;19;0;580;506;316;0;0;0
10318;SUL 3;100;SAO PAULO;1;5447;8;NULL;MARIA AMELIA BRAZ PROFA;AMADOR ARRAIS FREI;100;JARDIM SAO RAFAEL;E005447A@EDUCACAO.SP.GOV.BR;59280780;1;0;0;0;147;276;246;0;0;0
10318;SUL 3;100;SAO PAULO;1;39172;8;NULL;ANA LUIZA FLORENCE BORGES PROFA;JOSE PAULO CANDIDO;25;JARDIM SILVEIRA;E039172A@EDUCACAO.SP.GOV.BR;59203931;1;0;0;0;0;332;349;0;0;0
10318;SUL 3;100;SAO PAULO;1;41609;8;NULL;SANTO DIAS DA SILVA;RUA ALFREDO CORTES;32;JARDIM MARINGA;E041609A@EDUCACAO.SP.GOV.BR;56610943;1;0;0;0;0;402;333;0;0;0
10318;SUL 3;100;SAO PAULO;1;43936;8;NULL;MARIO LOPES LEAO DR;JOSE MENDES NETTO;57;JARDIM DOS ALAMOS;E043936A@EDUCACAO.SP.GOV.BR;59202745;1;0;0;0;0;618;457;0;0;0
10318;SUL 3;100;SAO PAULO;1;103100;10;NULL;KRUKUTU;ESTRADA GRANJA SAIKI;1693;BARRAGEM;E103100A@EDUCACAO.SP.GOV.BR;59784796;1;0;0;0;39;22;0;0;0;0
10318;SUL 3;100;SAO PAULO;1;909212;8;NULL;ALEXANDRE ANSALDO MOZZILLI PROFESSOR;RUA DOUTOR FRANCISCO LOUREIRO;180;JARDIM MARIA RITA;E909212A@EDUCACAO.SP.GOV.BR;56612275;1;0;0;0;806;0;0;0;0;0
10318;SUL 3;100;SAO PAULO;1;917503;8;NULL;MARLENE ADUA FORTUNATO PROFESSORA;GAIVOTAS DO CEU;53;CHACARA DO SOL;E917503A@EDUCACAO.SP.GOV.BR;55280190;1;0;0;0;435;337;197;0;0;0
10318;SUL 3;100;SAO PAULO;1;923667;8;NULL;EVANDRO CAVALCANTI LINS E SILVA;CARMELA TERRANOVA RAIMONDI;47;JARDIM SANTA BARBARA;E923667A@EDUCACAO.SP.GOV.BR;56618364;1;0;0;0;379;399;0;0;0;0
10318;SUL 3;100;SAO PAULO;1;924027;8;NULL;NEIVA DE LOURDES ANDRADE PROFESSORA;GIUSEPPE TARTINI;818;JARDIM SAO BERNARDO;E924027A@EDUCACAO.SP.GOV.BR;59727971;1;0;0;0;809;0;0;0;0;0
10403;GUARULHOS NORTE;336;GUARULHOS;1;578022;8;NULL;PROFESSOR MARCOS HOLANDA ALMEIDA;FRAIBURGO;80;JARDIM SAO DOMINGOS;E578022A@EDUCACAO.SP.GOV.BR;24015444;1;0;0;0;0;0;1274;0;0;0
10403;GUARULHOS NORTE;336;GUARULHOS;1;901842;8;NULL;JOSE BENEDITO FERREIRA PROFESSOR;RUA KAZUKO FUJI SHIMIZU;SN;JARDIM FORTALEZA;E901842A@EDUCACAO.SP.GOV.BR;24670128;1;0;0;0;0;683;0;0;0;0
10403;GUARULHOS NORTE;336;GUARULHOS;1;907091;8;NULL;RAFAEL THOMEU;RUA FLOR DA SERRA;172;VILA CARMELA I;E907091A@EDUCACAO.SP.GOV.BR;24362052;1;0;11;0;0;705;0;0;0;210
10403;GUARULHOS NORTE;336;GUARULHOS;1;916833;8;NULL;ANTONIO ROSAS DA SILVA GALVAO PROFESSOR;RUA ZEFERINO ALVES DE OLIVEIRA;SN;PONTE ALTA;E916833A@EDUCACAO.SP.GOV.BR;24362046;1;0;16;0;0;969;0;0;0;0
10403;GUARULHOS NORTE;336;GUARULHOS;1;923175;8;NULL;JOAO LUIZ DE GODOY MOREIRA PROFESSOR;RUA ANA ALVES DOS SANTOS;40;JARDIM ALMEIDA PRADO;E923175A@EDUCACAO.SP.GOV.BR;24021622;1;0;0;0;0;952;790;0;0;0
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;1;6804;8;NULL;ARLINDO AQUINO DE OLIVEIRA DOUTOR;MOGITAIACUPEBA;KM 11;TAIACUPEBA;E006804A@EDUCACAO.SP.GOV.BR;47922611;2;0;0;0;0;64;7;0;0;0
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;1;41117;8;NULL;IRACEMA BRASIL DE SIQUEIRA PROFESSORA;MANOEL MARGARIDO;41;VILA AUREA MARIA;E041117A@EDUCACAO.SP.GOV.BR;47902631;1;0;10;0;0;384;0;0;0;0
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;1;916961;8;NULL;JOSE RIBEIRO GUIMARAES;INDEPENDENCIA;SN;VILA SAO PAULO;E916961A@EDUCACAO.SP.GOV.BR;47617045;1;0;11;0;0;314;158;0;0;0
10502;SUZANO;672;SUZANO;1;7024;8;NULL;BRASILIO MACHADO NETO COMENDADOR;AGNALDO CURSINO;367;SESC;E007024A@EDUCACAO.SP.GOV.BR;47491659;1;0;0;0;650;0;0;0;0;0
10502;SUZANO;672;SUZANO;1;7171;8;NULL;GIOVANNI BATTISTA RAFFO PROFESSOR DOUTOR;INDIO TIBIRICA;KM 66;VILA SOL NASCENTE;E007171A@EDUCACAO.SP.GOV.BR;47471110;1;0;1;0;0;446;354;0;0;32
10502;SUZANO;672;SUZANO;1;906281;8;NULL;JOSE PAPAIZ PROFESSOR;GERALDO GOMES SANDIM;99;TABA MARAJOARA;E906281A@EDUCACAO.SP.GOV.BR;47477833;1;0;25;0;132;381;219;0;0;0
10502;SUZANO;672;SUZANO;1;916900;8;NULL;YOLANDA BASSI PROFESSORA;EZIQUIEL CORREA MACHADO;347;JARDIM ALTEROPOLIS;E916900A@EDUCACAO.SP.GOV.BR;47490980;1;0;9;0;718;442;0;0;0;0
10502;SUZANO;672;SUZANO;1;921518;8;NULL;JOSE CAMILO DE ANDRADE;JOSE DIAS SOUZA;90;JARDIM BRASIL;E921518A@EDUCACAO.SP.GOV.BR;47426914;1;0;5;0;224;223;0;0;0;0
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;7109;8;NULL;JOSE GAMA DE MIRANDA;ALVARES DE CARVALHO;250;JARDIM CAIUBI;E007109A@EDUCACAO.SP.GOV.BR;46486418;1;0;21;0;0;716;419;0;0;67
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;7122;8;NULL;HOMERO FERNANDO MILANO;JOAO BARBOSA DE MORAES;157;VILA ZEFERINA;E007122A@EDUCACAO.SP.GOV.BR;46401088;1;0;10;0;0;719;802;0;0;213
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;497289;8;NULL;JARDIM SANTA RITA II;DOIS;33;JARDIM SANTA RITA II;"E497289A@EDUCACAO.SP.GOV.BR ";46454309;1;0;3;0;0;408;283;0;0;0
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;912300;8;NULL;JOSE OLYMPIO PEREIRA FILHO;AVENIDA FERNANDO VASCONCELOS ROSSI;1711;PEDREIRA;E912300A@EDUCACAO.SP.GOV.BR;46470680;1;0;22;0;0;635;459;0;0;0
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;912323;8;NULL;JOAQUIM GONCALVES FERREIRA DA SILVA;VESPASIANO;SN;ESTANCIA FRATERNIDADE;E912323A@EDUCACAO.SP.GOV.BR;46487188;1;0;15;0;251;564;376;0;0;0
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;917102;8;NULL;DOMINGOS MILANO;RUA MANACA;114;JARDIM ODETE;E917102A@EDUCACAO.SP.GOV.BR;46451128;1;0;0;0;0;790;520;0;0;0
10503;ITAQUAQUECETUBA;546;POA;1;48896;8;NULL;IVONE DA SILVA DE OLIVEIRA PROFESSORA;PASTEUR;70;VILA JULIA;E048896A@EDUCACAO.SP.GOV.BR;46360737;1;0;0;0;0;199;175;0;85;0
10503;ITAQUAQUECETUBA;546;POA;1;907030;8;NULL;AMERICO FRANCO;DOBRADA;65;JARDIM SAO JOSE;E907030A@EDUCACAO.SP.GOV.BR;46366322;1;0;0;0;0;167;247;0;0;70
10503;ITAQUAQUECETUBA;546;POA;1;923217;8;NULL;HELENA LOUREIRO ROSSI PROFESSORA;AZULAO;84;JARDIM NOVA POA;E923217A@EDUCACAO.SP.GOV.BR;46360597;1;0;1;0;0;367;232;0;0;0
10601;DIADEMA;286;DIADEMA;1;7456;8;NULL;EVANDRO CAIAFA ESQUIVEL PROFESSOR;RUA BERNARDO LOBO;150;VILA NOGUEIRA;E007456A@EDUCACAO.SP.GOV.BR;40719291;1;0;0;0;0;581;376;0;0;0
10602;MAUA;442;MAUA;1;7675;8;NULL;SYLVIO GUERATTO;R VIOLETAS DAS;171;JD PRIMAVERA;E007675A@EDUCACAO.SP.GOV.BR;45133550;1;0;0;0;299;305;0;0;0;0
10602;MAUA;442;MAUA;1;7699;8;NULL;CARLOS DRUMMOND DE ANDRADE;WASHINGTON LUIZ;374;VILA MAGINI;E007699A@EDUCACAO.SP.GOV.BR;45146220;1;0;0;0;647;0;0;0;0;435
10602;MAUA;442;MAUA;1;7785;8;NULL;EZILDA NASCIMENTO FRANCO PROFESSORA;MANSUR JOSE SADEK;135;JARDIM ZAIRA;E007785A@EDUCACAO.SP.GOV.BR;45146996;1;0;0;0;920;0;0;0;0;0
10318;SUL 3;100;SAO PAULO;1;39391;8;NULL;REGINA MIRANDA BRANT DE CARVALHO PROFA;FILOMENA BELMONT;75;ENGENHEIRO MARSILAC;E039391A@EDUCACAO.SP.GOV.BR;59786083;1;0;0;0;185;206;136;0;0;0
10318;SUL 3;100;SAO PAULO;1;472505;8;NULL;ILDA VIEIRA VILELA;CANAL DE COCAIA;SN;PARQUE RESIDENCIAL COCAIA;E472505A@EDUCACAO.SP.GOV.BR;55280767;1;0;0;0;0;0;1548;0;0;0
10401;CAIEIRAS;241;CAJAMAR;1;5551;8;NULL;JOAQUIM MARQUES DA SILVA SOBRINHO TTE;RUA AMERICO DE CAMPOS;15;DO POLVILHO;E005551A@EDUCACAO.SP.GOV.BR;44481205;1;0;0;0;0;0;413;0;0;0
10401;CAIEIRAS;311;FRANCISCO MORATO;1;5770;8;NULL;CELESTINA VALENTE LENGENFELDER PROFA;VIA DE ACESSO MANOEL SILVERIO PINTO;;BELEM ESTACAO;E005770A@EDUCACAO.SP.GOV.BR;44880570;1;0;0;0;0;522;0;0;0;0
10401;CAIEIRAS;311;FRANCISCO MORATO;1;923114;8;NULL;JARDIM DAS ROSAS;RUA TEODORO FEDERZONI;134;JARDIM DAS ROSAS;E923114A@EDUCACAO.SP.GOV.BR;44880575;1;0;0;0;0;661;475;0;0;0
10401;CAIEIRAS;311;FRANCISCO MORATO;2;985659;6;916869;CEL JTO A EE LENITA CORREA CAMARGO PROFA;RUA DAS MAGNOLIAS;39;BELEM CAPELA;E916869A@EDUCACAO.SP.GOV.BR;44880604;1;0;0;0;0;0;0;0;0;0
10401;CAIEIRAS;312;FRANCO DA ROCHA;1;50436;8;NULL;JOSE PARADA PROFESSOR;RUA BEMTEVI;SN;PARQUE PRETORIA;E050436A@EDUCACAO.SP.GOV.BR;44436787;1;0;0;0;357;450;211;0;0;0
10401;CAIEIRAS;312;FRANCO DA ROCHA;2;458120;15;5708;CENTRO DE PROGRESSAO PENITENCIARIA DE FRANCO DA ROCHA;GOVERNO;SN;POUSO ALEGRE;CTE@CPPFRANCO.SAP.SP.GOV.BR;44495144;1;0;0;0;0;0;0;10;39;23
10402;GUARULHOS SUL;336;GUARULHOS;1;5927;8;NULL;EMILIA ANNA ANTONIO PROFESSORA;RUA MORAS;SN;PARQUE SANTO ANTONIO;E005927A@EDUCACAO.SP.GOV.BR;24591238;1;0;0;0;0;456;0;0;0;78
10402;GUARULHOS SUL;336;GUARULHOS;1;6075;8;NULL;ERICO VERISSIMO;RUA PORTUGUESA;394;VILA ENDRES;"E006075A@EDUCACAO.SP.GOV.BR    ";24212033;1;0;0;0;0;372;578;0;0;0
10402;GUARULHOS SUL;336;GUARULHOS;1;6117;8;NULL;PAULO ROLIM LOUREIRO DOM;AVENIDA DOMINGOS FANGANIELLO;251;PONTE GRANDE;E006117A@EDUCACAO.SP.GOV.BR;24142430;1;0;0;0;0;225;665;0;0;0
10403;GUARULHOS NORTE;336;GUARULHOS;1;925073;8;NULL;JARDIM SANTA LIDIA;RUA JOSE NILSON FERRETTI;62;JARDIM SANTA LIDIA;E925073A@EDUCACAO.SP.GOV.BR;24046744;1;0;0;0;844;845;0;0;0;0
10403;GUARULHOS NORTE;336;GUARULHOS;1;925561;8;NULL;IDALINA LADEIRA FERREIRA PROFESSORA;RUA BARRA DA ESTIVA;182;CIDADE SOBERANA;E925561A@EDUCACAO.SP.GOV.BR;24662051;1;0;0;0;0;0;945;0;0;0
10501;MOGI DAS CRUZES;215;BIRITIBA-MIRIM;1;61585;8;NULL;ANGELICA DE JESUS FERREIRA;RUA NILO PECANHA;60;JARDIM YONEDA;E061585A@EDUCACAO.SP.GOV.BR;46927938;1;0;20;0;0;843;0;0;0;0
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;1;6889;8;NULL;AMERICO SUGAI;MOGI QUATINGA;SN;QUATINGA;E006889A@EDUCACAO.SP.GOV.BR;47217313;1;0;21;0;0;134;283;0;0;0
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;1;921063;8;NULL;ALZIRA FERNANDES SCUNGISQUI;JOAQUIM RAMA FORTE;115;JARDIM ARACY;E921063A@EDUCACAO.SP.GOV.BR;47902262;1;0;8;0;0;128;77;0;0;0
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;1;923072;8;NULL;ISABEL FERREIRA DA SILVA PROFESSORA BELINHA;JOSE BENEDITO DOS SANTOS;187;VILA BRASILEIRA;A923072A@EDUCACAO.SP.GOV.BR;47229374;1;0;9;0;0;502;273;0;0;0
10502;SUZANO;672;SUZANO;1;6993;8;NULL;ROBERTO BIANCHI;KEIDA HARADA;99;IPELANDIA;E006993A@EDUCACAO.SP.GOV.BR;47426500;1;0;19;0;224;314;191;0;0;0
10502;SUZANO;672;SUZANO;1;908484;8;NULL;JUSSARA FEITOSA DOMSCHKE PROFESSORA;RUA SANTA ROSA;152;JARDIM BELEM;E908484A@EDUCACAO.SP.GOV.BR;47429850;1;0;11;0;213;500;369;0;0;0
10502;SUZANO;672;SUZANO;2;985181;6;6981;CEL JTO A EE RAUL BRASIL PROFESSOR;RUA JOSE GARCIA DE SOUZA;251;PARQUE SUZANO;E985181A@TERRA.COM.BR;47427898;1;0;0;0;0;0;0;0;0;0
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;43825;8;NULL;ESTANCIA PARAISO;PINHEIRINHO SUZANO;3268;PARQUE RECANTO MONICA;"E043825A@EDUCACAO.SP.GOV.BR ";46452328;1;0;0;0;0;483;0;0;0;129
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;921497;8;NULL;DULCE MARIA SAMPAIO PROFESSORA;GONCALVES DIAS;961;PARQUE RESIDENCIAL MARENGO;"E921497A@EDUCACAO.SP.GOV.BR ";46451100;1;0;19;0;0;643;502;0;49;145
10503;ITAQUAQUECETUBA;546;POA;1;35524;8;NULL;ELIAS ZUGAIB PROFESSOR;JAPAO;10;JARDIM OBELISCO;E035524A@EDUCACAO.SP.GOV.BR;46360673;1;0;3;0;0;279;311;0;0;0
10601;DIADEMA;286;DIADEMA;1;39500;8;NULL;LIVIO MARCOS GUERCIA PROFESSOR;RUA BAEPENDY;779;CAMPANARIO;E039500A@EDUCACAO.SP.GOV.BR;40917536;1;0;0;0;411;0;0;0;0;0
10601;DIADEMA;286;DIADEMA;1;46462;8;NULL;MARIE NADER CALFAT PROFESSORA;RUA OLMEIRO;241;CAMPANARIO;E046462A@EDUCACAO.SP.GOV.BR;40917323;1;0;0;0;0;550;486;0;0;0
10601;DIADEMA;286;DIADEMA;1;48938;8;NULL;GREGORIO WESTRUPP PADRE;RUA SIDNEY;80;TABOAO;E048938A@EDUCACAO.SP.GOV.BR;40917419;1;0;0;0;301;0;0;0;0;0
10401;CAIEIRAS;239;CAIEIRAS;1;5587;8;NULL;ISAIAS LUIZ MATIAZZO;LUZIA RIZZO PESENTE;180;VERA TEREZA;E005587A@EDUCACAO.SP.GOV.BR;44421882;1;0;0;0;0;316;0;0;0;0
10401;CAIEIRAS;239;CAIEIRAS;1;44945;8;NULL;JOSE CARLOS DA SILVA JUNIOR;AVENIDA ALTINA;10;JARDIM VERA TEREZA;E044945A@EDUCACAO.SP.GOV.BR;44421272;1;0;0;0;0;264;277;0;0;0
10401;CAIEIRAS;311;FRANCISCO MORATO;1;41853;8;NULL;AFONSO MORENO;R OLAVO BILAC;281;JD SANTO ANTONIO;E041853A@EDUCACAO.SP.GOV.BR;44880593;1;0;17;0;0;824;526;0;0;0
10401;CAIEIRAS;312;FRANCO DA ROCHA;2;7474;9;5666;CENTRO DE ATENDIMENTO INICIAL E PROVISORIO JACARANDA – CAIP JACARANDA;DO GOVERNO;SN;POUSO ALEGRE;PEDAGCASAJACARANDA@FUNDACAOCASA.SP.GOV.BR;32048305;1;0;0;0;0;0;0;0;0;0
10401;CAIEIRAS;312;FRANCO DA ROCHA;2;559866;34;5666;CENTRO ATEND SOCIOEDUC ADOLESCENTE  TAPAJOS 29  CI;ESTRADA DO GOVERNO;SN;POUSO ALEGRE;PEDAGCASATAPAJOS@FUNDACAOCASA.SP.GOV.BR;32046269;1;0;0;0;0;0;0;0;0;0
10402;GUARULHOS SUL;336;GUARULHOS;1;6336;8;NULL;JOAO DE ALMEIDA BARBOSA;AVENIDA NOVA CUMBICA;SN;VILA NOVA CUMBICA;E006336A@EDUCACAO.SP.GOV.BR;24121310;1;0;0;0;789;0;0;0;0;0
10402;GUARULHOS SUL;336;GUARULHOS;1;6440;8;NULL;OSWALDO SAMPAIO ALVES;OURICURI;168;JARDIM MARIA DIRCE;E006440A@EDUCACAO.SP.GOV.BR;24844125;1;0;25;0;102;273;196;0;0;0
10402;GUARULHOS SUL;336;GUARULHOS;1;904788;8;NULL;MARINHA FERREIRA DO NASCIMENTO PROFESSORA;ARACAJU;392;JARDIM LEBLON;E904788A@EDUCACAO.SP.GOV.BR;24842061;1;0;0;0;474;0;0;0;0;0
10402;GUARULHOS SUL;336;GUARULHOS;1;923199;8;NULL;LINDAMIL BARBOSA DE OLIVEIRA PROFESSORA;CINCOC;SN;JARDIM NOVA CIDADE;E923199A@EDUCACAO.SP.GOV.BR;24802760;1;0;23;0;0;596;663;0;0;0
10403;GUARULHOS NORTE;336;GUARULHOS;1;5997;8;NULL;VALDIVINO DE CASTRO PEREIRA;TIRADENTES;4148;VILA FLORIDA;E005997A@EDUCACAO.SP.GOV.BR;24024677;1;0;0;0;0;0;275;0;0;0
10403;GUARULHOS NORTE;336;GUARULHOS;1;6300;8;NULL;ARTHUR MARRET PROFESSOR;RUA FABIO SALVADOR BEI;687;VILA NOVA BONSUCESSO;E006300A@EDUCACAO.SP.GOV.BR;24361631;1;0;0;0;238;332;0;0;0;0
10403;GUARULHOS NORTE;336;GUARULHOS;1;35713;8;NULL;CYRO BARREIROS PROFESSOR;AVENIDA ARACATI;4;JARDIM LENIZE;E035713A@EDUCACAO.SP.GOV.BR;24670254;1;0;33;0;0;878;522;0;0;0
10403;GUARULHOS NORTE;336;GUARULHOS;1;925056;8;NULL;MAESTRO JOAO CARLOS MARTINS;RUA GABRIELA GURGEL FREITAS;179;RESIDENCIAL JARDIM BAMBI;E925056A@EDUCACAO.SP.GOV.BR;24387639;1;0;0;0;0;351;174;0;0;0
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;1;6579;8;NULL;APRIGIO DE OLIVEIRA;RUA SENADOR DANTAS;1000;CENTRO;E006579A@EDUCACAO.SP.GOV.BR;47968633;1;0;17;0;0;646;0;0;0;0
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;1;6683;8;NULL;GALDINO PINHEIRO FRANCO;SCHWARTZMANN;SN;BRAZ CUBAS;E006683A@EDUCACAO.SP.GOV.BR;47216114;1;0;18;0;0;398;243;0;0;0
10501;MOGI DAS CRUZES;454;MOGI DAS CRUZES;1;910405;8;NULL;PAULO DE OLIVEIRA MELLO PROFESSOR;KASUMO SUMIZONO;1226;JARDIM SANTA TERESA;E910405A@EDUCACAO.SP.GOV.BR;47216105;1;0;12;0;0;662;0;0;0;0
10501;MOGI DAS CRUZES;598;SALESOPOLIS;1;924192;8;NULL;ROSA MARIA DE SOUZA PROFESSORA;TRAVESSA TOTO ROCHA;SN;JARDIM NIDIA;E924192A@EDUCACAO.SP.GOV.BR;46961729;1;0;12;0;0;322;0;0;0;0
10502;SUZANO;305;FERRAZ DE VASCONCELOS;1;7262;8;NULL;IGNES CORREA ALLEN PROFESSORA;RUA SAO FRANCISCO;128;VILA NACOES;E007262A@EDUCACAO.SP.GOV.BR;46782399;1;0;4;0;0;469;300;0;0;0
10502;SUZANO;305;FERRAZ DE VASCONCELOS;1;908927;8;NULL;OLZANETTI GOMES PROFESSOR;SEBASTIAO LEITE;88;VILA ANDEYARA;E908927A@EDUCACAO.SP.GOV.BR;46753411;1;0;9;0;0;519;381;0;0;0
10502;SUZANO;672;SUZANO;1;48884;8;NULL;ANTONIO GARCIA VEREADOR;RUA RENATO ALPINO DELLA LATA;168;CIDADE MIGUEL BADRA;E048884A@EDUCACAO.SP.GOV.BR;47494622;1;0;5;0;618;0;0;0;0;0
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;7134;8;NULL;ODILA LEITE DOS SANTOS PROFESSORA;R JUNDIAI;84;MONTE BELO;E007134A@EDUCACAO.SP.GOV.BR;46402524;1;0;11;0;0;276;231;0;0;0
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;45019;8;NULL;KAKUNOSUKE HASEGAWA;SERRA DOS PARECIS;200;JARDIM PAINEIRA;E045019A@EDUCACAO.SP.GOV.BR;46481611;1;0;26;0;0;694;438;0;0;0
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;904430;8;NULL;ROQUE BARBOSA DE MIRANDA;ESTRADA DO RIBEIRO;250;JARDIM JOSELY;E904430A@EDUCACAO.SP.GOV.BR;46451010;1;0;0;0;383;457;319;0;0;59
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;923928;8;NULL;JARDIM ITAQUA;MOTORISTAS;274;JARDIM ITAQUA;E923928A@EDUCACAO.SP.GOV.BR;46482644;1;0;12;0;0;516;368;0;38;129
10503;ITAQUAQUECETUBA;379;ITAQUAQUECETUBA;1;924416;8;NULL;RECANTO MONICA II;MERENDA;2000;MERENDA;E924416A@EDUCACAO.SP.GOV.BR;46452721;1;0;6;0;0;267;239;0;0;0
10503;ITAQUAQUECETUBA;546;POA;1;7316;8;NULL;MARGARIDA DE CAMILLIS;PORTUGAL;261;VILA VARELA;E007316A@EDUCACAO.SP.GOV.BR;46360212;1;0;8;0;0;283;235;0;0;33
10602;MAUA;442;MAUA;1;37312;8;NULL;OLAVO HANSEN;BENEDITA FRANCA DA VEIGA DONA;155;VILA LISBOA;E037312A@EDUCACAO.SP.GOV.BR;45762000;1;0;0;0;0;1088;1040;0;0;0
10602;MAUA;442;MAUA;1;412983;8;NULL;AFONSO PASCHOTTE PADRE;DAVID BOSCARIOL;15;JARDIM ROSINA;"E412983A@EDUCACAO.SP.GOV.BR       ";45442703;1;0;77;0;0;734;617;0;0;0
10602;MAUA;442;MAUA;1;907121;8;NULL;CLORINDA CIAMPITTI PERRELLA;IGNACIO BARRETTA;292;JARDIM MAUA;E907121A@EDUCACAO.SP.GOV.BR;45763939;1;0;0;0;0;486;0;0;0;179
10602;MAUA;581;RIBEIRAO PIRES;1;7985;8;NULL;JUDITH FERREIRA PIVA PROFESSORA;MIRO ATTILIO PEDUZZI;140;TANQUE CAIO;E007985A@EDUCACAO.SP.GOV.BR;48279003;1;0;0;0;0;254;229;0;0;44
10602;MAUA;581;RIBEIRAO PIRES;1;921415;8;NULL;ALVARO TRINDADE DE OLIVEIRA PROFESSOR;ADELINA GAMEIRO;70;SAO CAETANINHO;E921415A@EDUCACAO.SP.GOV.BR;48237459;1;0;0;0;281;0;0;0;0;0
